var_name,min,max,PctRec,bad_rate,WOE,score
grade,0.0,1.0,0.14044884147914358,0.013828867761452032,1.4933914458100506,105.78532396901444
grade,1.0,2.0,0.306207608151374,0.03349851337958375,0.5885015938658447,52.998881035055106
grade,2.0,3.0,0.34341380513785413,0.05972369506303759,-0.017235252200347554,17.66342734511685
grade,3.0,4.0,0.1380058570930003,0.1034634414513469,-0.614359438018425,-17.16960972724094
grade,4.0,5.0,0.05100931166512399,0.14258800198314328,-0.9797210011328058,-38.482852726001624
grade,5.0,7.0,0.020914576473503987,0.21523579201934703,-1.480031015400239,-67.66826790186396
verification_status,0.0,1.0,0.31497807383578896,0.039631306805408356,0.4140177025161971,30.906767919736023
verification_status,1.0,2.0,0.3943624215387261,0.05853608485423694,0.004112439379350391,18.790399326995168
verification_status,2.0,2.0,0.29065950462548495,0.07980371001983781,-0.32866317070452594,8.95390218227721
acc_open_past_24mths,0.0,2.0,0.13827898578213435,0.03935769413658144,0.4212304609911212,29.30126975494518
acc_open_past_24mths,2.0,4.0,0.2833710149765565,0.047103971441320835,0.2334682999749126,24.561897408342766
acc_open_past_24mths,4.0,6.0,0.258116727109034,0.05908057689292993,-0.005724897119044733,18.524335752324852
acc_open_past_24mths,6.0,7.0,0.09188251420016287,0.06649785313222503,-0.13190658244305592,15.339338376731789
acc_open_past_24mths,7.0,10.0,0.15286102301867896,0.07587188141089272,-0.27387561016709927,11.755847004307288
acc_open_past_24mths,10.0,inf,0.07548973491343337,0.09293132328308208,-0.4953227770585227,6.166219289551375
inq_last_12m,0.0,1.0,0.2801845136033261,0.04289195775792039,0.33155175656312713,23.792774445621717
inq_last_12m,1.0,2.0,0.24216398848813156,0.052612891098207944,0.117066434138387,20.478031808460802
inq_last_12m,2.0,4.0,0.1716057437951737,0.060982079698184394,-0.039425663905862544,18.059539839398184
inq_last_12m,4.0,6.0,0.18454395095822648,0.06956092747903306,-0.18022660899700949,15.88354527356983
inq_last_12m,6.0,7.0,0.07110956000991356,0.08293619745358845,-0.37057474131184387,12.941828502673665
inq_last_12m,7.0,inf,0.050392243145228596,0.09535280537990565,-0.5237189078504207,10.575076816734812
inq_last_6mths,0.0,1.0,0.6294503538028112,0.04958697608639753,0.1794882499673099,22.76217806460507
inq_last_6mths,1.0,2.0,0.2563869120778518,0.06575261392779641,-0.11983833716304447,15.935854167793401
inq_last_6mths,2.0,3.0,0.08054261566241294,0.08339613162521979,-0.3766067142922849,10.080095995601496
inq_last_6mths,3.0,4.0,0.02350424108158961,0.1091026468689477,-0.673740118584067,3.303788960187118
inq_last_6mths,4.0,inf,0.010115877375334457,0.1395,-0.9542311674220701,-3.0929790913284094
open_il_12m,0.0,1.0,0.5542590372719501,0.04948805460750853,0.181589228128566,17.749818660795945
open_il_12m,1.0,2.0,0.3047660956253888,0.06414405443531657,-0.0933500260325384,19.141283498530946
open_il_12m,2.0,3.0,0.10185676929224263,0.07796206177376105,-0.3033161322003247,20.203919878847206
open_il_12m,3.0,inf,0.03911809781041834,0.0982673907421774,-0.5570543878570243,21.488086673478964
