var_name,min,max,PctRec,bad_rate,WOE,score
grade,0.0,1.0,0.14044884147914358,0.013828867761452032,1.4933914458100506,112.54970620786963
grade,1.0,2.0,0.306207608151374,0.03349851337958375,0.5885015938658447,58.0574340178087
grade,2.0,3.0,0.34341380513785413,0.05972369506303759,-0.017235252200347554,21.58009147664913
grade,3.0,4.0,0.1380058570930003,0.1034634414513469,-0.614359438018425,-14.378598517449145
grade,4.0,5.0,0.05100931166512399,0.14258800198314328,-0.9797210011328058,-36.38059323784363
grade,5.0,7.0,0.020914576473503987,0.21523579201934703,-1.480031015400239,-66.50915465147655
verification_status,0.0,1.0,0.31497807383578896,0.039631306805408356,0.4140177025161971,34.5223831636508
verification_status,1.0,2.0,0.3943624215387261,0.05853608485423694,0.004112439379350391,22.73624099119228
verification_status,2.0,2.0,0.29065950462548495,0.07980371001983781,-0.32866317070452594,13.167833349971572
acc_open_past_24mths,0.0,2.0,0.13827898578213435,0.03935769413658144,0.4212304609911212,30.39188002439624
acc_open_past_24mths,2.0,4.0,0.2833710149765565,0.047103971441320835,0.2334682999749126,26.926694926303323
acc_open_past_24mths,4.0,6.0,0.258116727109034,0.05908057689292993,-0.005724897119044733,22.51234063015932
acc_open_past_24mths,6.0,7.0,0.09188251420016287,0.06649785313222503,-0.13190658244305592,20.18363449858008
acc_open_past_24mths,7.0,10.0,0.15286102301867896,0.07587188141089272,-0.27387561016709927,17.56357006921069
acc_open_past_24mths,10.0,inf,0.07548973491343337,0.09293132328308208,-0.4953227770585227,13.476722013276712
inq_last_12m,0.0,1.0,0.2801845136033261,0.04289195775792039,0.33155175656312713,27.251536880822403
inq_last_12m,1.0,2.0,0.24216398848813156,0.052612891098207944,0.117066434138387,24.25403565087141
inq_last_12m,2.0,4.0,0.1716057437951737,0.060982079698184394,-0.039425663905862544,22.06700834726724
inq_last_12m,4.0,6.0,0.18454395095822648,0.06956092747903306,-0.18022660899700949,20.09926994298987
inq_last_12m,6.0,7.0,0.07110956000991356,0.08293619745358845,-0.37057474131184387,17.43909369278144
inq_last_12m,7.0,inf,0.050392243145228596,0.09535280537990565,-0.5237189078504207,15.29885480664377
inq_last_6mths,0.0,1.0,0.6294503538028112,0.04958697608639753,0.1794882499673099,27.41187738695674
inq_last_6mths,1.0,2.0,0.2563869120778518,0.06575261392779641,-0.11983833716304447,19.417278535697008
inq_last_6mths,2.0,3.0,0.08054261566241294,0.08339613162521979,-0.3766067142922849,12.5593505697349
inq_last_6mths,3.0,4.0,0.02350424108158961,0.1091026468689477,-0.673740118584067,4.623328596559894
inq_last_6mths,4.0,inf,0.010115877375334457,0.1395,-0.9542311674220701,-2.8681990967431545
mths_since_rcnt_il,0.0,4.0,0.1213399491171368,0.07790746144226761,-0.30255632669678434,17.28910383872247
mths_since_rcnt_il,4.0,9.0,0.20655610012695427,0.06998383858171311,-0.18674255593577982,19.328918858437873
mths_since_rcnt_il,9.0,13.0,0.14542585314780815,0.0633347245409015,-0.07978794311505387,21.212698518024105
mths_since_rcnt_il,13.0,16.0,0.117172207638499,0.05849089182422516,0.004932793545807186,22.704875398084436
mths_since_rcnt_il,16.0,inf,0.4095058899696018,0.04588515741758581,0.2609621654930999,27.214292153576494
dti,0.0,16.4501,0.429231850851504,0.048089273299317725,0.21173193019647973,28.21732787028092
dti,16.4501,21.01011,0.1919184255648453,0.056978705460678895,0.0327310726383707,23.483580597465583
dti,21.01011,24.701,0.1371308337000339,0.06476836825022131,-0.10370328860324886,19.87552086939328
dti,24.701,25.7301,0.10883672468122342,0.07110326238498002,-0.20381582373462948,17.228005954561333
dti,25.7301,inf,0.1328821652023934,0.07951431181485993,-0.32471575741709924,14.030760203003087
all_util,0.0,44.0,0.22135562872706857,0.04391737501142492,0.30685412740111195,25.926933187040103
all_util,44.0,54.0,0.15649262299642402,0.050646412411118294,0.15723273985391617,24.31350214559658
all_util,54.0,65.0,0.21098179647866308,0.059262100544194854,-0.008985602835446542,22.52109907977338
all_util,65.0,77.0,0.14848590605384682,0.06560615866743877,-0.11745173446862481,21.351462662205286
all_util,77.0,inf,0.2626840457439975,0.07183979974968711,-0.21491447088611948,20.300480533928926
il_util,0.0,70.0,0.5212256397027956,0.048791375144346005,0.19649967247157824,24.53728869216774
il_util,70.0,inf,0.4787743602972045,0.06961904963130428,-0.18112428697573382,20.848878405172652
mo_sin_rcnt_rev_tl_op,0.0,2.0,0.07702734827448422,0.08201457745091602,-0.3583956761500204,15.95620117696566
mo_sin_rcnt_rev_tl_op,2.0,6.0,0.2854700595319384,0.06491849751948972,-0.10617908670355812,20.644357152762915
mo_sin_rcnt_rev_tl_op,6.0,17.0,0.3794263285940448,0.058347552522128615,0.007538659889110539,22.758121891286525
mo_sin_rcnt_rev_tl_op,17.0,35.0,0.18155470919381514,0.049059757626410364,0.19073194367025234,26.163285246993496
mo_sin_rcnt_rev_tl_op,35.0,inf,0.07652155440571749,0.037477691850089236,0.4721311894146603,31.39388311693068
inq_fi,0.0,1.0,0.5363134708081069,0.05099307769206104,0.1500460191054926,24.714938374952336
inq_fi,1.0,2.0,0.23448603756025269,0.06037532355478861,-0.028780137703166304,22.215782525530827
inq_fi,2.0,3.0,0.11519455361162112,0.06695938529088913,-0.13931769650119302,20.670982863217183
inq_fi,3.0,4.0,0.054519521114365053,0.07616662028017442,-0.27807176406254414,18.731847975092208
inq_fi,4.0,inf,0.05948641690565427,0.09063855114361023,-0.46781716502152787,16.08009200622204
home_ownership,0.0,0.0,0.4939835819310198,0.04975170224747862,0.17599845563850328,28.53224486237967
home_ownership,1.0,3.0,0.11878569007986485,0.06387055567383436,-0.08878488728763494,19.634468260287004
home_ownership,4.0,inf,0.38723072798911534,0.06869211980302772,-0.16672474899920076,17.01537798729744
tot_cur_bal,0.0,23223.0,0.18383583954195307,0.05989654982666593,-0.020309163803213362,21.96036601827926
tot_cur_bal,23223.0,100594.0,0.354344010641903,0.06962901637238249,-0.1812781504437363,16.748048248706617
tot_cur_bal,100594.0,202105.0,0.1848828328503002,0.05258118348699149,0.11770274233356814,26.42931327192522
tot_cur_bal,202105.0,338884.0,0.16337647755033913,0.049595987740317635,0.17929705031431664,28.423791293393755
tot_cur_bal,338884.0,inf,0.1135608394155046,0.046276500979868164,0.25205932029474537,30.779897775075206
total_rev_hi_lim,0.0,12901.0,0.2019331441664264,0.06812944594729987,-0.1578957797399293,19.304412556402887
total_rev_hi_lim,12901.0,32440.0,0.4188226130322848,0.061735402451542784,-0.0525057356623218,21.51611551699767
total_rev_hi_lim,32440.0,58351.0,0.23853744644907415,0.05449417951273298,0.07994596422158042,24.29573117550635
total_rev_hi_lim,58351.0,90001.0,0.09041571198073937,0.04659879167599015,0.24478101724614984,27.754940040774283
total_rev_hi_lim,90001.0,inf,0.050291084371475246,0.038519561500553155,0.443627835052557,31.927915766293744
