var_name,min,max,PctRec,bad_rate,WOE,score
grade,0.0,1.0,0.13983591888440927,0.015566020778660532,1.4729164651480506,113.37071240578351
grade,1.0,2.0,0.3056463207423866,0.037647407115014554,0.5670568333771149,59.670317454833196
grade,2.0,3.0,0.3434493228637785,0.06557281070241947,-0.017287416307102194,25.02972205263725
grade,3.0,4.0,0.13862944009330103,0.11295644921492548,-0.6131682462337261,-10.294775020051986
grade,4.0,inf,0.07243899741612458,0.17473976405274116,-1.1216590175457852,-40.43868947508515
verification_status,0.0,1.0,0.3143983189728844,0.04374660228326564,0.4105490035517975,37.815517535821016
verification_status,1.0,2.0,0.3944029438082503,0.06439195992709382,0.002147861643697838,26.116069551750716
verification_status,2.0,inf,0.2911987372188653,0.08712690109965991,-0.32482879887417554,16.749184792660856
acc_open_past_24mths,0.0,2.0,0.13804128168263574,0.043590677348871086,0.41428269090764086,35.29408723317228
acc_open_past_24mths,2.0,4.0,0.28331640911695805,0.05275111339803758,0.21391700823290208,30.825427891925443
acc_open_past_24mths,4.0,7.0,0.34998441631561483,0.06673273868516683,-0.036064040880144484,25.25022092363887
acc_open_past_24mths,7.0,10.0,0.15303680765711872,0.08258056039155143,-0.2662695217066246,20.116058932578685
acc_open_past_24mths,10.0,inf,0.07562108522767261,0.10004653327128897,-0.4773523391739043,15.408380494534551
inq_last_12m,0.0,1.0,0.2798528095874848,0.04761990299982037,0.3216534255094001,31.05431022779741
inq_last_12m,1.0,2.0,0.2419794295366116,0.05769070965597474,0.11917741793696057,27.907029763262244
inq_last_12m,2.0,3.0,0.17179755285885204,0.06776883686905633,-0.05258163010044239,25.237212716904914
inq_last_12m,3.0,6.0,0.18463147099926605,0.07569157046395121,-0.1716809726545963,23.38593641679531
inq_last_12m,6.0,7.0,0.07122246463509044,0.08999153020892152,-0.3603216372411698,20.453712072842634
inq_last_12m,7.0,inf,0.05051627238269507,0.10309483530699572,-0.5107591513224995,18.115316255590013
inq_last_6mths,0.0,1.0,0.6289575017845832,0.05466127433741488,0.17632782194304383,30.882110942019825
inq_last_6mths,1.0,2.0,0.25656776891909555,0.07212273208197813,-0.11952979748156296,22.782006990103397
inq_last_6mths,2.0,3.0,0.08072851211003086,0.09110156298648733,-0.373801590523267,15.820455823418513
inq_last_6mths,3.0,inf,0.03374621718629038,0.12691792045285266,-0.7455709974123674,5.642009691793987
