variable,interval,flag_1,flag_0,N,bad_rate,y1_total,y0_total,y1_percent,y0_percent,WOE,y0/y1,total_percent,MIV,ori_IV
bc_open_to_buy,"0,4359.0",6505.0,80529.0,87034.0,0.07474090585288508,12835.0,186091.0,0.5068172964550058,0.4327398960723517,-0.1580137310261188,12.379554189085319,0.43751947960548143,0.011705246419178821,0.033915048263202734
bc_open_to_buy,"4359.0,36546.0",5848.0,93353.0,99201.0,0.05895101863892501,12835.0,186091.0,0.4556291390728477,0.5016524173656974,0.09622829708275879,15.963235294117647,0.4986829273197068,0.004428741696286829,0.033915048263202734
bc_open_to_buy,"36546.0,36551.0",3.0,0.0,3.0,1.0,12835.0,186091.0,0.00023373587845734321,0.0,0.0,0.0,1.5080984888853142e-05,-0.0,0.033915048263202734
bc_open_to_buy,"36551.0,54035.0",302.0,6994.0,7296.0,0.04139254385964912,12835.0,186091.0,0.023529411764705882,0.03758376278272458,0.46832091318897046,23.158940397350992,0.03667695524969084,0.006581946503036853,0.033915048263202734
bc_open_to_buy,"54035.0,54040.0",2.0,0.0,2.0,1.0,12835.0,186091.0,0.00015582391897156213,0.0,0.0,0.0,1.0053989925902095e-05,-0.0,0.033915048263202734
bc_open_to_buy,"54040.0,64766.0",59.0,1960.0,2019.0,0.02922238732045567,12835.0,186091.0,0.004596805609661083,0.010532481420380352,0.8291023212593626,33.220338983050844,0.010149502830198165,0.004921282592910395,0.033915048263202734
bc_open_to_buy,"64766.0,64781.0",2.0,0.0,2.0,1.0,12835.0,186091.0,0.00015582391897156213,0.0,0.0,0.0,1.0053989925902095e-05,-0.0,0.033915048263202734
bc_open_to_buy,"64781.0,82592.0",51.0,1674.0,1725.0,0.029565217391304348,12835.0,186091.0,0.003973509933774834,0.008995598927406484,0.8170856312656138,32.8235294117647,0.008671566311090556,0.004103476755633608,0.033915048263202734
bc_open_to_buy,"82592.0,82620.0",2.0,0.0,2.0,1.0,12835.0,186091.0,0.00015582391897156213,0.0,0.0,0.0,1.0053989925902095e-05,-0.0,0.033915048263202734
bc_open_to_buy,82620.0+,61.0,1581.0,1642.0,0.03714981729598051,12835.0,186091.0,0.004752629528632645,0.008495843431439457,0.5808789859766798,25.918032786885245,0.00825432572916562,0.0021743542961562305,0.033915048263202734
